round_number,block_number,sequence_number,block_type,winning_probability,aaron_mood,probability_aaron_show,reward_value,reaction_time,choice,status_of_play,outcome,accumulated_outcomes,age,gender,major,MCQ_Q1,MCQ_Q2,MCQ_Q3,MCQ_Q4,MCQ_Q5,MCQ_Q6,chance_guess,pre_game_strategy,wager,post_game_quiz_q1,post_game_quiz_q2,post_game_quiz_q3,post_game_quiz_q3_other,post_game_quiz_correct,odds_guess_one_reply,odds_guess_one_did_win,odds_guess_two_reply,odds_guess_two_did_win,odds_guess_three_reply,odds_guess_three_did_win,id,treatment,craver
1,16,4,C,0.2,1,1,1,615,1,1,-0.7,131.2,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,16,4,C,0.2,1,1,1,403,1,1,-0.7,130.5,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,16,4,C,0.2,1,1,1,375,0,0,0,130.5,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,16,4,C,0.2,1,1,1,440,0,0,0,130.5,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,16,4,C,0.2,1,1,1,351,0,0,0,130.5,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,17,4,S,0.8,1,1,1,1472,1,1,0.3,130.8,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,17,4,S,0.8,1,1,1,304,1,1,0.3,131.1,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,17,4,S,0.8,1,1,1,263,1,1,0.3,131.4,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,17,4,S,0.8,1,1,1,728,1,1,0.3,131.7,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,17,4,S,0.8,1,1,1,641,0,0,0,131.7,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,18,4,S,0.8,0,0.5,1,531,1,1,0.3,132,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,18,4,S,0.8,0,0.5,1,398,1,0,0,132,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,18,4,S,0.8,0,0.5,1,1800,1,0,0,132,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,18,4,S,0.8,0,0.5,1,1200,1,1,0.3,132.3,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,18,4,S,0.8,0,0.5,1,528,1,1,0.3,132.6,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,19,4,S,0.8,0,0.5,2,670,1,1,1.3,133.9,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,19,4,S,0.8,0,0.5,2,288,1,0,0,133.9,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,19,4,S,0.8,0,0.5,2,655,1,0,0,133.9,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,19,4,S,0.8,0,0.5,2,1048,1,1,1.3,135.2,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,19,4,S,0.8,0,0.5,2,783,1,1,1.3,136.5,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,20,4,S,0.8,1,1,2,544,1,1,-0.7,135.8,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,20,4,S,0.8,1,1,2,1013,1,1,1.3,137.1,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,20,4,S,0.8,1,1,2,424,1,1,-0.7,136.4,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,20,4,S,0.8,1,1,2,376,1,1,-0.7,135.7,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,20,4,S,0.8,1,1,2,212,1,1,1.3,137,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,21,4,C,0.2,0,0.5,1,1601,0,0,0,137,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,21,4,C,0.2,0,0.5,1,1122,0,0,0,137,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,21,4,C,0.2,0,0.5,1,168,0,0,0,137,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,21,4,C,0.2,0,0.5,1,299,0,0,0,137,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,21,4,C,0.2,0,0.5,1,456,0,0,0,137,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,1,5,S,0.8,1,1,2,458,1,1,1.3,138.3,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,1,5,S,0.8,1,1,2,295,1,1,-0.7,137.6,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,1,5,S,0.8,1,1,2,349,1,1,1.3,138.9,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,1,5,S,0.8,1,1,2,295,1,1,1.3,140.2,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,1,5,S,0.8,1,1,2,351,1,1,1.3,141.5,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,2,5,S,0.8,0,0.5,2,238,1,1,1.3,142.8,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,2,5,S,0.8,0,0.5,2,265,1,0,0,142.8,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,2,5,S,0.8,0,0.5,2,345,1,1,1.3,144.1,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,2,5,S,0.8,0,0.5,2,270,1,1,1.3,145.4,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,2,5,S,0.8,0,0.5,2,680,0,0,0,145.4,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,3,5,S,0.8,1,1,2,343,1,1,1.3,146.7,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,3,5,S,0.8,1,1,2,143,1,1,1.3,148,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,3,5,S,0.8,1,1,2,197,1,1,1.3,149.3,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,3,5,S,0.8,1,1,2,248,1,1,1.3,150.6,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,3,5,S,0.8,1,1,2,143,1,1,1.3,151.9,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,4,5,S,0.8,1,1,1,183,1,1,0.3,152.2,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,4,5,S,0.8,1,1,1,136,1,1,0.3,152.5,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,4,5,S,0.8,1,1,1,360,0,0,0,152.5,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,4,5,S,0.8,1,1,1,415,1,1,-0.7,151.8,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,4,5,S,0.8,1,1,1,328,1,1,0.3,152.1,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,5,5,S,0.8,0,0.5,1,383,1,1,0.3,152.4,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,5,5,S,0.8,0,0.5,1,374,1,1,0.3,152.7,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,5,5,S,0.8,0,0.5,1,569,1,1,0.3,153,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,5,5,S,0.8,0,0.5,1,249,1,0,0,153,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,5,5,S,0.8,0,0.5,1,847,1,0,0,153,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,6,5,C,0.2,0,0.5,1,576,0,0,0,153,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,6,5,C,0.2,0,0.5,1,368,1,0,0,153,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,6,5,C,0.2,0,0.5,1,376,0,0,0,153,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,6,5,C,0.2,0,0.5,1,336,1,1,0.3,153.3,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,6,5,C,0.2,0,0.5,1,367,0,0,0,153.3,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,7,5,S,0.8,1,1,1,414,1,1,0.3,153.6,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,7,5,S,0.8,1,1,1,310,1,1,0.3,153.9,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,7,5,S,0.8,1,1,1,294,1,1,0.3,154.2,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,7,5,S,0.8,1,1,1,519,0,0,0,154.2,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,7,5,S,0.8,1,1,1,482,1,1,-0.7,153.5,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,8,5,S,0.8,0,0.5,2,665,1,0,0,153.5,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,8,5,S,0.8,0,0.5,2,502,1,0,0,153.5,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,8,5,S,0.8,0,0.5,2,287,1,0,0,153.5,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,8,5,S,0.8,0,0.5,2,328,1,1,1.3,154.8,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,8,5,S,0.8,0,0.5,2,508,1,1,1.3,156.1,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,9,5,S,0.8,0,0.5,1,521,1,0,0,156.1,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,9,5,S,0.8,0,0.5,1,472,1,1,-0.7,155.4,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,9,5,S,0.8,0,0.5,1,534,1,0,0,155.4,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,9,5,S,0.8,0,0.5,1,415,1,1,0.3,155.7,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,9,5,S,0.8,0,0.5,1,768,1,1,-0.7,155,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,10,5,S,0.8,1,1,2,763,1,1,1.3,156.3,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,10,5,S,0.8,1,1,2,302,1,1,1.3,157.6,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,10,5,S,0.8,1,1,2,256,1,1,1.3,158.9,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,10,5,S,0.8,1,1,2,279,1,1,1.3,160.2,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,10,5,S,0.8,1,1,2,392,1,1,1.3,161.5,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,11,5,C,0.2,0,0.5,2,494,0,0,0,161.5,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,11,5,C,0.2,0,0.5,2,328,0,0,0,161.5,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,11,5,C,0.2,0,0.5,2,192,0,0,0,161.5,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,11,5,C,0.2,0,0.5,2,224,0,0,0,161.5,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,11,5,C,0.2,0,0.5,2,648,1,1,-0.7,160.8,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,12,5,S,0.8,0,0.5,2,700,1,0,0,160.8,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,12,5,S,0.8,0,0.5,2,350,1,0,0,160.8,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,12,5,S,0.8,0,0.5,2,336,1,0,0,160.8,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,12,5,S,0.8,0,0.5,2,272,1,1,-0.7,160.1,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,12,5,S,0.8,0,0.5,2,766,1,0,0,160.1,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,13,5,S,0.8,1,1,2,327,1,1,1.3,161.4,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,13,5,S,0.8,1,1,2,232,1,1,1.3,162.7,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,13,5,S,0.8,1,1,2,543,1,1,1.3,164,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,13,5,S,0.8,1,1,2,432,1,1,1.3,165.3,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,13,5,S,0.8,1,1,2,319,1,1,1.3,166.6,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,14,5,S,0.8,0,0.5,1,328,1,1,0.3,166.9,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,14,5,S,0.8,0,0.5,1,339,1,1,0.3,167.2,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,14,5,S,0.8,0,0.5,1,599,0,0,0,167.2,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,14,5,S,0.8,0,0.5,1,144,0,0,0,167.2,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,14,5,S,0.8,0,0.5,1,424,1,0,0,167.2,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,15,5,S,0.8,1,1,1,1376,1,1,-0.7,166.5,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,15,5,S,0.8,1,1,1,442,1,1,0.3,166.8,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,15,5,S,0.8,1,1,1,385,1,1,0.3,167.1,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,15,5,S,0.8,1,1,1,255,1,1,0.3,167.4,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,15,5,S,0.8,1,1,1,512,1,1,0.3,167.7,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,16,5,C,0.2,1,1,2,617,0,0,0,167.7,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,16,5,C,0.2,1,1,2,96,0,0,0,167.7,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,16,5,C,0.2,1,1,2,144,0,0,0,167.7,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,16,5,C,0.2,1,1,2,113,0,0,0,167.7,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,16,5,C,0.2,1,1,2,384,0,0,0,167.7,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,17,5,S,0.8,1,1,2,950,1,1,1.3,169,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,17,5,S,0.8,1,1,2,576,1,1,1.3,170.3,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,17,5,S,0.8,1,1,2,405,1,1,-0.7,169.6,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,17,5,S,0.8,1,1,2,326,1,1,1.3,170.9,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,17,5,S,0.8,1,1,2,423,1,1,-0.7,170.2,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,18,5,S,0.8,0,0.5,2,166,1,0,0,170.2,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,18,5,S,0.8,0,0.5,2,312,1,1,1.3,171.5,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,18,5,S,0.8,0,0.5,2,342,1,1,1.3,172.8,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,18,5,S,0.8,0,0.5,2,248,1,0,0,172.8,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,18,5,S,0.8,0,0.5,2,512,1,1,-0.7,172.1,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,19,5,S,0.8,1,1,1,305,1,1,0.3,172.4,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,19,5,S,0.8,1,1,1,432,1,1,0.3,172.7,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,19,5,S,0.8,1,1,1,431,1,1,0.3,173,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,19,5,S,0.8,1,1,1,373,1,1,0.3,173.3,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,19,5,S,0.8,1,1,1,495,1,1,0.3,173.6,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,20,5,S,0.8,0,0.5,1,1046,1,1,0.3,173.9,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,20,5,S,0.8,0,0.5,1,199,1,1,0.3,174.2,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,20,5,S,0.8,0,0.5,1,159,1,0,0,174.2,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,20,5,S,0.8,0,0.5,1,255,1,1,0.3,174.5,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,20,5,S,0.8,0,0.5,1,1032,0,0,0,174.5,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,21,5,C,0.2,1,1,1,563,1,1,-0.7,173.8,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,21,5,C,0.2,1,1,1,277,0,0,0,173.8,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,21,5,C,0.2,1,1,1,304,0,0,0,173.8,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,21,5,C,0.2,1,1,1,344,0,0,0,173.8,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,21,5,C,0.2,1,1,1,335,0,0,0,173.8,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,1,6,S,0.8,1,1,2,673,1,1,1.3,175.1,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,1,6,S,0.8,1,1,2,280,1,1,1.3,176.4,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,1,6,S,0.8,1,1,2,278,1,1,1.3,177.7,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,1,6,S,0.8,1,1,2,126,1,1,1.3,179,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,1,6,S,0.8,1,1,2,284,1,1,-0.7,178.3,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,2,6,S,0.8,1,1,2,727,1,1,1.3,179.6,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,2,6,S,0.8,1,1,2,287,1,1,1.3,180.9,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,2,6,S,0.8,1,1,2,255,1,1,1.3,182.2,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,2,6,S,0.8,1,1,2,311,1,1,-0.7,181.5,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,2,6,S,0.8,1,1,2,214,1,1,1.3,182.8,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,3,6,S,0.8,0,0.5,1,344,1,1,0.3,183.1,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,3,6,S,0.8,0,0.5,1,591,1,0,0,183.1,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,3,6,S,0.8,0,0.5,1,263,1,1,0.3,183.4,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,3,6,S,0.8,0,0.5,1,264,1,0,0,183.4,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,3,6,S,0.8,0,0.5,1,95,1,1,0.3,183.7,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,4,6,S,0.8,0,0.5,2,488,1,0,0,183.7,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,4,6,S,0.8,0,0.5,2,376,1,0,0,183.7,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,4,6,S,0.8,0,0.5,2,216,1,0,0,183.7,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,4,6,S,0.8,0,0.5,2,313,1,1,1.3,185,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,4,6,S,0.8,0,0.5,2,265,1,1,1.3,186.3,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,5,6,S,0.8,1,1,1,1262,1,1,0.3,186.6,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,5,6,S,0.8,1,1,1,535,1,1,0.3,186.9,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,5,6,S,0.8,1,1,1,334,1,1,0.3,187.2,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,5,6,S,0.8,1,1,1,383,1,1,-0.7,186.5,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,5,6,S,0.8,1,1,1,575,1,1,0.3,186.8,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
1,6,6,C,0.2,1,1,2,1177,0,0,0,186.8,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
2,6,6,C,0.2,1,1,2,287,0,0,0,186.8,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
3,6,6,C,0.2,1,1,2,88,0,0,0,186.8,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
4,6,6,C,0.2,1,1,2,143,0,0,0,186.8,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
5,6,6,C,0.2,1,1,2,279,0,0,0,186.8,19,2,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,191,test,1
